Timestamp,IR_Presence_L1,IR_Presence_L2,IR_Presence_L3,IR_Presence_L4,Vehicle_Count,Average_Speed_kmph,Car_Count,Bike_Count,Bus_Count,Truck_Count,Van_Count,Ambulance_Count,Fire_Truck_Count,Police_Car_Count,Vehicle_Density_Percent,Signal_Duration_Class
17:22:31,1,0,1,1,76,40.2,34,21,4,8,2,1,1,1,38.0,Emergency
17:22:40,0,0,0,1,85,35.2,49,26,2,2,4,0,1,0,42.5,Emergency
17:22:49,1,1,0,0,48,42.4,28,1,0,7,8,0,0,1,24.0,Emergency
17:22:59,1,1,0,0,59,41.3,4,31,3,9,7,1,0,0,29.5,Emergency
17:23:08,1,0,1,1,118,39.2,73,28,3,2,9,0,1,0,59.0,Emergency
17:23:17,1,0,1,1,99,42.5,31,55,3,7,0,0,0,0,49.5,Low
17:23:27,1,1,1,1,52,45.2,1,35,3,5,4,1,0,1,26.0,Emergency
17:23:36,0,1,0,0,108,44.5,58,32,0,7,9,1,0,1,54.0,Emergency
17:23:45,1,0,1,1,67,36.3,16,33,2,3,8,0,1,0,33.5,Emergency
17:23:55,1,1,0,1,38,45.6,12,12,2,5,4,1,0,1,19.0,Emergency
17:24:04,0,0,1,0,115,36.8,67,29,3,8,5,0,1,1,57.5,Emergency
17:24:13,0,1,1,0,62,39.7,25,27,3,1,6,0,0,0,31.0,Low
17:24:22,0,1,1,1,91,45.4,41,34,4,5,4,1,0,1,45.5,Emergency
17:24:32,0,1,1,1,78,38.3,35,26,2,9,3,0,1,0,39.0,Emergency
17:24:41,0,1,1,1,38,45.0,13,12,1,1,6,1,0,1,19.0,Emergency
17:24:50,1,1,0,1,70,33.1,34,25,0,4,2,0,1,1,35.0,Emergency
17:25:00,0,0,0,1,95,42.5,62,20,1,1,8,1,1,0,47.5,Emergency
17:25:09,0,1,1,0,42,41.5,20,6,4,6,2,0,0,1,21.0,Emergency
17:25:18,1,1,0,0,82,37.9,34,27,0,9,6,0,1,1,41.0,Emergency
17:25:28,0,0,0,1,124,39.7,68,35,4,5,7,1,0,1,62.0,Emergency
17:25:37,0,0,0,1,76,42.6,50,20,0,0,2,1,1,1,38.0,Emergency
17:25:46,0,0,0,1,37,41.3,11,15,1,7,1,0,0,1,18.5,Emergency
17:25:56,1,1,0,0,82,42.4,61,5,0,6,8,0,1,1,41.0,Emergency
17:26:05,0,1,1,1,108,38.0,37,61,1,2,6,0,0,1,54.0,Emergency
17:26:14,0,1,0,1,70,42.2,49,5,3,4,7,0,1,1,35.0,Emergency
17:26:24,1,1,1,1,102,41.5,53,31,2,7,6,0,0,0,51.0,Medium
17:26:33,1,0,0,1,103,35.3,65,23,4,9,0,0,0,1,51.5,Emergency
17:26:42,1,1,0,1,30,39.5,16,0,4,6,0,0,1,0,15.0,Emergency
17:26:52,0,1,1,0,37,41.1,14,8,1,6,4,0,0,1,18.5,Emergency
17:27:01,1,0,1,1,35,39.5,13,3,3,8,6,0,1,1,17.5,Emergency
17:27:10,1,1,1,0,16,38.3,2,0,1,1,7,1,1,1,8.0,Emergency
17:27:20,1,1,0,0,28,46.2,6,8,2,4,2,1,1,1,14.0,Emergency
17:27:29,0,0,0,0,36,31.3,6,9,3,6,7,0,0,1,18.0,Emergency
17:27:38,1,0,0,0,71,33.4,6,50,1,6,6,1,1,0,35.5,Emergency
17:27:47,1,1,0,0,102,41.4,59,30,0,4,4,1,1,0,51.0,Emergency
17:27:57,1,1,1,1,50,49.6,4,29,3,6,4,0,0,1,25.0,Emergency
17:28:06,0,1,0,0,57,35.5,36,7,3,1,8,1,0,0,28.5,Emergency
17:28:15,0,0,1,1,70,37.7,47,8,0,9,3,0,1,1,35.0,Emergency
17:28:25,0,0,0,1,99,36.0,75,10,0,2,8,1,0,1,49.5,Emergency
17:28:34,1,1,0,0,31,39.4,12,12,1,2,3,1,0,0,15.5,Emergency
17:28:43,0,1,0,0,48,33.8,16,17,4,6,1,1,0,1,24.0,Emergency
17:28:53,0,1,0,0,53,40.0,38,4,4,6,0,0,0,1,26.5,Emergency
17:29:02,0,1,0,1,42,40.4,1,27,1,3,9,0,0,0,21.0,Low
17:29:11,1,1,1,1,40,35.4,7,15,0,7,9,0,1,1,20.0,Emergency
17:29:21,0,1,0,0,34,40.7,16,8,2,2,3,0,1,1,17.0,Emergency
17:29:30,0,0,0,0,28,41.1,3,22,0,1,1,0,0,1,14.0,Emergency
17:29:39,0,0,0,1,110,40.5,43,45,4,4,9,0,1,1,55.0,Emergency
17:29:49,1,1,0,0,57,42.2,14,29,4,4,2,1,1,1,28.5,Emergency
17:29:58,0,1,0,1,40,38.4,10,16,4,4,2,1,0,0,20.0,Emergency
17:30:07,1,1,0,1,91,43.7,59,26,1,1,0,1,1,1,45.5,Emergency
17:30:17,1,0,1,1,91,41.5,49,32,3,2,0,1,1,0,45.5,Emergency
17:30:26,0,0,0,1,30,29.9,1,9,2,7,6,1,0,1,15.0,Emergency
17:30:35,0,0,0,0,59,34.0,21,14,3,6,9,1,1,0,29.5,Emergency
17:30:45,1,0,1,0,91,37.3,56,21,2,3,6,0,0,0,45.5,Low
17:30:54,1,1,1,0,80,33.5,62,2,4,9,0,1,0,1,40.0,Emergency
17:31:03,1,1,1,1,17,40.4,0,2,2,5,5,1,0,1,8.5,Emergency
17:31:12,0,1,0,1,40,50.8,1,19,3,7,5,1,1,0,20.0,Emergency
17:31:22,0,0,0,0,70,37.6,22,33,0,7,2,1,0,1,35.0,Emergency
17:31:31,0,0,1,0,58,40.0,2,33,4,8,5,1,1,0,29.0,Emergency
17:31:40,0,1,0,1,45,39.0,25,2,1,7,4,1,1,1,22.5,Emergency
17:31:50,1,1,1,1,127,46.6,45,61,0,9,7,1,0,0,63.5,Emergency
17:31:59,1,1,0,0,53,45.0,24,16,4,2,4,0,1,1,26.5,Emergency
17:32:08,0,1,0,0,138,41.4,67,60,1,3,4,0,1,1,69.0,Emergency
17:32:18,0,0,0,1,98,39.9,37,48,1,2,7,1,0,0,49.0,Emergency
17:32:27,0,1,1,1,66,41.4,41,16,1,1,3,0,0,0,33.0,Low
17:32:36,1,0,1,1,78,38.8,32,27,3,6,6,0,1,0,39.0,Emergency
17:32:46,1,1,0,0,60,39.0,39,11,0,3,4,0,0,1,30.0,Emergency
17:32:55,1,1,1,1,109,40.0,75,25,0,4,0,0,1,1,54.5,Emergency
17:33:04,1,0,0,0,51,40.1,26,9,4,8,1,0,1,0,25.5,Emergency
17:33:14,1,1,1,1,45,31.6,3,28,3,4,4,1,0,0,22.5,Emergency
17:33:23,0,0,0,1,36,43.3,19,9,1,5,1,1,0,0,18.0,Emergency
17:33:32,0,0,0,1,110,35.1,59,35,4,1,7,0,0,1,55.0,Emergency
17:33:42,0,0,1,1,91,43.3,10,65,1,4,8,0,0,1,45.5,Emergency
17:33:51,0,0,0,0,58,38.5,30,15,1,2,9,1,0,0,29.0,Emergency
17:34:00,0,1,0,1,92,33.1,37,43,0,7,1,0,1,0,46.0,Emergency
17:34:10,1,1,1,0,59,39.7,42,7,4,0,1,0,0,1,29.5,Emergency
17:34:19,0,1,0,1,89,36.0,73,3,4,6,0,0,0,0,44.5,Low
17:34:28,1,0,1,1,55,40.7,29,12,2,2,4,1,1,1,27.5,Emergency
17:34:37,1,1,1,1,45,40.4,21,11,1,8,0,1,1,1,22.5,Emergency
17:34:47,0,1,0,1,54,41.3,16,20,2,5,9,0,0,1,27.0,Emergency
17:34:56,0,0,0,1,95,39.5,30,55,3,1,3,1,1,0,47.5,Emergency
17:35:05,0,0,1,0,37,41.5,8,24,0,3,0,1,1,0,18.5,Emergency
17:35:15,1,1,1,1,49,32.0,26,10,4,2,6,1,0,0,24.5,Emergency
17:35:24,1,0,0,0,32,37.6,15,1,0,2,7,1,1,1,16.0,Emergency
17:35:33,0,1,1,1,76,41.3,37,16,3,7,8,1,1,1,38.0,Emergency
17:35:43,0,0,1,0,63,38.7,1,45,0,5,6,1,1,0,31.5,Emergency
17:35:52,0,0,0,0,79,34.6,31,31,4,7,3,1,1,0,39.5,Emergency
17:36:01,1,1,0,0,19,38.6,1,3,0,9,1,1,1,1,9.5,Emergency
17:36:11,0,0,1,0,39,42.1,3,23,3,1,6,1,0,1,19.5,Emergency
17:36:20,0,0,0,1,107,38.1,18,67,3,8,4,1,1,1,53.5,Emergency
17:36:29,1,1,1,1,60,26.6,3,48,3,1,5,0,0,0,30.0,Low
17:36:39,1,0,0,1,84,38.8,65,1,2,7,5,1,1,0,42.0,Emergency
17:36:48,1,1,0,1,79,31.5,51,18,1,4,2,0,1,0,39.5,Emergency
17:36:57,1,0,1,1,63,47.7,29,18,4,1,7,0,1,1,31.5,Emergency
17:37:07,1,1,1,0,59,40.5,11,36,0,2,6,1,0,1,29.5,Emergency
17:37:16,1,1,1,0,53,32.4,19,22,0,9,1,0,0,1,26.5,Emergency
17:37:25,1,1,0,0,31,34.1,12,6,1,7,1,0,1,0,15.5,Emergency
17:37:35,0,1,0,0,46,50.7,18,11,0,9,4,1,0,1,23.0,Emergency
17:37:44,0,0,1,0,74,30.0,25,35,2,8,0,1,0,0,37.0,Emergency
17:37:53,0,0,0,0,45,41.1,21,12,2,3,5,0,1,0,22.5,Emergency
17:38:03,1,0,1,1,105,40.9,54,32,1,9,4,1,1,0,52.5,Emergency
17:38:12,1,0,0,0,70,43.1,33,29,1,0,2,1,0,1,35.0,Emergency
17:38:21,0,1,1,0,79,52.7,30,34,3,3,6,1,1,0,39.5,Emergency
17:38:30,0,1,0,1,61,40.0,44,0,2,6,6,0,1,1,30.5,Emergency
17:38:40,0,1,0,1,49,44.6,16,15,4,4,7,0,0,0,24.5,Low
17:38:49,0,1,0,1,60,46.1,24,18,4,5,7,0,1,0,30.0,Emergency
17:38:58,0,1,1,1,91,31.5,34,36,2,8,7,1,1,1,45.5,Emergency
17:39:08,0,1,0,1,66,38.2,49,3,2,0,7,1,0,1,33.0,Emergency
17:39:17,0,0,0,0,42,40.6,33,3,0,0,4,1,1,0,21.0,Emergency
17:39:26,0,1,0,0,78,42.5,59,0,3,8,4,1,0,1,39.0,Emergency
17:39:36,0,1,1,1,85,45.3,38,24,4,9,4,0,1,1,42.5,Emergency
17:39:45,0,0,0,1,40,31.9,18,11,2,0,7,1,0,1,20.0,Emergency
17:39:54,1,1,1,1,40,38.4,19,9,3,6,1,0,1,1,20.0,Emergency
17:40:04,1,1,1,0,67,29.2,35,19,2,2,6,1,1,0,33.5,Emergency
17:40:13,1,1,0,0,38,45.9,13,8,2,3,8,0,0,1,19.0,Emergency
17:40:22,1,1,0,0,39,36.3,18,7,4,8,0,1,0,1,19.5,Emergency
17:40:32,0,1,0,0,121,46.5,49,58,3,0,6,0,1,0,60.5,Emergency
17:40:41,1,1,0,0,56,35.3,33,9,4,8,1,1,0,0,28.0,Emergency
17:40:50,0,1,0,1,70,39.4,47,5,3,7,7,1,0,0,35.0,Emergency
17:41:00,0,1,1,0,69,36.6,28,25,1,7,7,0,0,0,34.5,Low
17:41:09,0,0,0,1,81,42.0,8,57,3,1,9,0,0,1,40.5,Emergency
17:41:18,1,0,1,0,37,43.5,4,11,3,6,6,1,1,1,18.5,Emergency
17:41:28,1,1,1,1,43,38.0,21,12,0,1,3,0,1,1,21.5,Emergency
17:41:37,0,1,0,1,54,39.0,19,24,0,3,2,1,1,1,27.0,Emergency
17:41:46,1,0,1,0,52,36.7,19,22,4,2,0,1,1,1,26.0,Emergency
17:41:55,1,1,1,0,78,40.8,42,24,0,5,5,0,1,1,39.0,Emergency
17:42:05,1,0,0,0,124,44.6,65,51,0,4,1,1,0,0,62.0,Emergency
17:42:14,1,0,1,0,58,38.6,36,3,2,6,9,1,0,0,29.0,Emergency
17:42:23,1,0,0,0,84,47.6,29,39,1,5,4,1,1,0,42.0,Emergency
17:42:33,0,1,1,0,46,46.0,17,12,4,6,4,0,0,1,23.0,Emergency
17:42:42,1,1,1,1,32,42.6,9,7,3,9,1,1,0,0,16.0,Emergency
17:42:51,1,0,0,0,123,37.7,65,45,3,1,7,1,0,1,61.5,Emergency
17:43:01,1,1,0,0,48,39.1,20,3,2,9,8,1,1,0,24.0,Emergency
17:43:10,0,0,0,0,44,44.8,21,10,1,5,5,1,0,0,22.0,Emergency
17:43:19,0,0,1,1,97,35.1,31,52,0,8,4,0,0,1,48.5,Emergency
17:43:29,1,1,0,1,84,42.2,69,10,4,0,1,0,0,0,42.0,Low
17:43:38,1,1,0,0,40,36.3,10,15,4,4,4,0,1,1,20.0,Emergency
17:43:47,0,1,0,1,99,47.4,80,11,0,0,7,1,0,0,49.5,Emergency
17:43:57,0,1,1,0,76,34.5,51,11,0,4,5,1,1,1,38.0,Emergency
17:44:06,0,0,0,0,57,33.4,40,1,3,1,7,1,1,1,28.5,Emergency
17:44:15,0,0,1,1,61,44.2,24,15,4,9,7,0,0,1,30.5,Emergency
17:44:25,1,1,0,1,106,37.3,26,65,2,8,4,0,0,0,53.0,Medium
17:44:34,1,0,0,0,63,37.1,16,27,3,7,4,0,1,1,31.5,Emergency
17:44:43,0,0,1,1,135,38.7,71,54,2,6,1,0,0,0,67.5,Medium
17:44:53,1,1,1,0,63,41.8,44,9,2,2,2,1,0,1,31.5,Emergency
17:45:02,0,0,0,1,53,35.0,32,0,3,9,8,0,0,0,26.5,Low
17:45:11,1,1,1,1,84,49.2,51,26,0,2,4,0,0,1,42.0,Emergency
17:45:20,1,1,0,0,37,36.4,15,13,1,0,6,1,0,0,18.5,Emergency
17:45:30,0,1,0,1,78,38.8,12,55,1,3,6,0,0,1,39.0,Emergency
17:45:39,0,0,0,0,39,37.6,20,5,1,9,0,1,0,0,19.5,Emergency
17:45:48,0,0,1,0,69,37.1,51,4,3,3,8,0,0,0,34.5,Low
17:45:58,1,1,1,1,98,39.8,54,40,4,0,0,0,0,0,49.0,Low
17:46:07,1,1,0,1,79,42.0,54,9,1,4,6,0,1,0,39.5,Emergency
17:46:16,0,1,0,1,67,33.0,24,26,3,7,3,0,1,0,33.5,Emergency
17:46:26,1,1,1,1,50,43.8,10,23,4,4,6,1,0,1,25.0,Emergency
17:46:35,1,0,0,0,93,36.3,67,3,3,8,8,1,0,1,46.5,Emergency
17:46:44,1,0,0,1,41,48.1,12,18,1,0,7,1,1,1,20.5,Emergency
17:46:54,0,1,1,1,81,36.4,31,41,1,1,2,0,0,1,40.5,Emergency
17:47:03,0,1,1,1,89,43.8,34,36,3,7,7,1,0,0,44.5,Emergency
17:47:12,0,1,0,1,123,47.6,56,48,4,7,3,0,1,0,61.5,Emergency
17:47:22,0,1,1,0,70,33.8,41,8,4,6,9,0,0,1,35.0,Emergency
17:47:31,1,1,0,0,41,37.4,8,20,3,0,6,0,0,1,20.5,Emergency
17:47:40,1,1,0,1,70,42.2,25,30,3,5,1,1,1,1,35.0,Emergency
17:47:50,0,0,0,0,39,37.6,16,12,2,3,1,1,0,1,19.5,Emergency
17:47:59,0,1,0,0,50,41.3,3,32,0,5,4,0,1,1,25.0,Emergency
17:48:08,0,0,0,0,80,35.8,49,24,0,0,3,1,1,0,40.0,Emergency
17:48:18,1,0,0,0,61,44.8,5,32,3,8,9,0,1,1,30.5,Emergency
17:48:27,1,1,1,0,74,36.6,18,39,4,6,3,0,1,0,37.0,Emergency
17:48:36,1,0,0,1,61,40.1,45,4,2,8,0,1,0,1,30.5,Emergency
17:48:45,0,1,0,1,77,43.1,16,43,3,7,5,1,0,0,38.5,Emergency
17:48:55,1,0,0,1,61,29.3,33,13,2,8,3,1,1,0,30.5,Emergency
17:49:04,1,1,1,0,109,35.7,61,33,3,7,2,1,1,0,54.5,Emergency
17:49:13,1,1,0,1,73,41.9,30,29,2,8,3,0,0,1,36.5,Emergency
17:49:23,1,0,1,0,111,45.0,49,53,0,5,0,0,1,0,55.5,Emergency
17:49:32,0,0,1,0,90,41.5,26,54,3,4,0,1,1,0,45.0,Emergency
17:49:41,1,0,1,1,86,42.0,48,22,0,6,8,0,1,0,43.0,Emergency
17:49:51,0,1,1,0,108,44.5,18,66,3,8,8,0,0,1,54.0,Emergency
17:50:00,1,0,0,0,48,41.8,13,21,2,6,4,1,1,0,24.0,Emergency
17:50:09,1,0,1,0,66,44.3,20,31,0,7,8,0,0,0,33.0,Low
17:50:19,0,1,0,0,58,35.0,34,8,4,5,4,1,1,0,29.0,Emergency
17:50:28,1,1,1,0,68,31.0,27,18,3,7,9,1,0,0,34.0,Emergency
17:50:37,0,1,0,1,41,41.5,9,14,2,9,4,0,1,1,20.5,Emergency
17:50:47,0,1,1,1,39,53.0,5,25,2,1,3,1,0,0,19.5,Emergency
17:50:56,0,1,1,1,113,43.7,84,8,2,7,9,1,0,1,56.5,Emergency
17:51:05,1,0,0,1,130,47.7,82,34,2,2,6,0,1,0,65.0,Emergency
17:51:15,1,1,1,1,44,48.6,18,17,3,1,4,0,0,1,22.0,Emergency
17:51:24,1,1,0,0,25,37.5,3,12,1,4,0,0,1,0,12.5,Emergency
17:51:33,0,0,1,1,74,44.3,21,41,0,4,3,1,0,0,37.0,Emergency
17:51:43,0,0,0,0,42,48.2,5,14,4,8,7,0,1,1,21.0,Emergency
17:51:52,0,0,0,1,49,46.0,20,11,0,8,7,0,1,0,24.5,Emergency
17:52:01,0,1,1,1,71,43.4,26,33,3,4,0,1,0,0,35.5,Emergency
17:52:10,0,0,1,1,109,41.2,48,41,4,3,7,1,0,1,54.5,Emergency
17:52:20,0,1,0,1,59,39.8,38,7,3,0,9,0,1,0,29.5,Emergency
17:52:29,1,1,0,1,127,39.7,77,31,4,3,6,1,1,0,63.5,Emergency
17:52:38,1,0,1,0,51,41.8,17,26,4,0,0,1,0,0,25.5,Emergency
17:52:48,0,0,0,1,58,39.3,13,29,3,9,2,0,0,0,29.0,Low
17:52:57,0,0,0,1,38,46.3,19,8,3,6,0,0,1,1,19.0,Emergency
17:53:06,0,1,0,0,63,44.3,0,53,4,1,2,0,1,1,31.5,Emergency
17:53:16,0,0,1,0,36,43.4,7,6,3,9,8,1,0,1,18.0,Emergency
17:53:25,1,1,0,0,53,37.0,16,15,4,6,7,0,1,1,26.5,Emergency
17:53:34,1,1,0,0,74,36.5,5,51,1,6,7,0,0,1,37.0,Emergency
17:53:44,0,0,1,1,47,40.1,28,7,2,5,4,0,0,1,23.5,Emergency
17:53:53,0,0,1,1,70,53.1,37,20,1,2,5,0,1,0,35.0,Emergency
17:54:02,0,1,0,1,43,37.7,19,8,0,4,6,1,1,1,21.5,Emergency
17:54:12,1,0,1,0,65,41.4,42,18,4,0,0,0,0,1,32.5,Emergency
17:54:21,0,1,1,0,90,34.1,39,29,1,9,8,1,0,1,45.0,Emergency
17:54:30,0,0,0,0,31,36.1,9,9,1,9,0,0,1,0,15.5,Emergency
17:54:40,0,0,1,0,33,35.6,2,22,0,0,7,1,1,0,16.5,Emergency
17:54:49,0,1,0,1,48,34.2,38,0,1,3,3,0,0,0,24.0,Low
17:54:58,0,0,0,0,76,42.3,52,10,2,3,4,0,1,0,38.0,Emergency
17:55:08,0,1,0,1,35,37.4,5,15,4,0,5,1,1,0,17.5,Emergency
17:55:17,0,1,0,1,50,39.8,26,12,2,0,6,1,1,0,25.0,Emergency
17:55:26,0,0,1,1,44,42.2,1,28,4,3,5,0,1,0,22.0,Emergency
17:55:35,1,1,0,1,39,38.9,19,4,2,1,8,1,1,1,19.5,Emergency
17:55:45,0,0,1,0,102,42.6,50,40,1,2,8,1,0,0,51.0,Emergency
17:55:54,1,0,1,1,56,41.9,31,11,3,1,6,0,1,0,28.0,Emergency
17:56:03,0,0,0,0,115,39.8,24,76,1,5,8,0,1,0,57.5,Emergency
17:56:13,0,1,1,1,39,28.0,19,0,4,6,8,1,0,0,19.5,Emergency
17:56:22,0,0,1,1,34,42.7,0,25,1,1,4,1,1,1,17.0,Emergency
17:56:31,1,0,0,0,61,38.9,9,34,3,3,8,0,0,1,30.5,Emergency
17:56:41,1,0,0,0,72,33.9,35,22,0,3,8,0,1,0,36.0,Emergency
17:56:50,1,0,1,0,23,35.9,0,6,2,8,5,0,0,1,11.5,Emergency
17:56:59,0,1,0,1,33,32.4,8,12,1,3,4,1,0,1,16.5,Emergency
17:57:09,0,0,0,0,26,35.2,5,12,1,0,2,1,0,1,13.0,Emergency
17:57:18,1,0,0,0,122,43.5,32,65,3,9,6,1,1,1,61.0,Emergency
17:57:27,0,1,0,0,104,35.4,35,58,3,3,1,0,1,0,52.0,Emergency
17:57:37,0,1,0,1,40,42.5,8,17,2,2,7,0,0,1,20.0,Emergency
17:57:46,1,0,1,1,71,50.4,40,16,0,8,6,0,1,0,35.5,Emergency
17:57:55,0,1,1,0,101,39.8,61,29,4,3,1,1,1,0,50.5,Emergency
17:58:05,1,0,1,1,39,48.3,22,3,2,6,3,0,1,0,19.5,Emergency
17:58:14,0,1,1,0,35,37.1,8,9,3,1,9,0,0,1,17.5,Emergency
17:58:23,1,1,1,1,28,38.2,14,3,2,7,1,0,0,1,14.0,Emergency
17:58:33,0,1,1,1,39,42.0,23,2,4,5,0,0,0,1,19.5,Emergency
17:58:42,0,1,0,0,66,40.7,29,31,0,2,2,1,1,0,33.0,Emergency
17:58:51,0,1,1,1,69,31.2,37,18,3,4,5,0,0,1,34.5,Emergency
17:59:00,1,1,1,1,67,35.6,55,3,2,2,1,1,1,1,33.5,Emergency
17:59:10,0,1,1,0,44,41.9,24,13,1,1,2,0,0,1,22.0,Emergency
17:59:19,0,1,0,1,30,40.6,5,10,0,1,8,1,1,0,15.0,Emergency
17:59:28,1,1,0,0,77,38.0,47,11,1,8,4,1,0,1,38.5,Emergency
17:59:38,0,1,1,1,25,44.0,4,4,4,2,6,0,0,1,12.5,Emergency
17:59:47,1,0,1,1,65,47.8,45,2,3,6,4,0,1,1,32.5,Emergency
17:59:56,0,0,0,1,57,38.7,39,10,0,1,6,0,0,0,28.5,Low
18:00:06,0,1,0,0,95,39.6,38,47,1,5,3,0,0,0,47.5,Low
18:00:15,0,0,1,1,69,39.1,15,39,4,3,4,1,1,1,34.5,Emergency
18:00:24,1,0,1,0,104,34.1,40,50,0,8,4,0,1,0,52.0,Emergency
18:00:34,1,1,1,0,75,45.0,32,29,3,5,2,1,0,1,37.5,Emergency
18:00:43,0,0,0,1,37,43.4,16,15,1,3,0,0,1,0,18.5,Emergency
18:00:52,0,0,1,1,43,39.1,16,11,1,3,6,1,1,1,21.5,Emergency
18:01:02,0,0,0,0,38,39.9,5,16,4,3,8,0,0,0,19.0,Low
18:01:11,1,1,1,1,56,36.1,41,5,0,4,3,0,0,0,28.0,Low
18:01:20,0,1,1,0,90,48.9,45,25,4,4,7,1,0,0,45.0,Emergency
18:01:30,0,1,0,0,137,40.7,98,20,2,3,8,1,1,1,68.5,Emergency
18:01:39,0,1,1,1,66,34.7,0,46,1,8,8,1,0,1,33.0,Emergency
18:01:48,1,1,0,1,103,44.5,59,33,2,7,0,1,0,0,51.5,Emergency
18:01:58,0,0,1,0,69,39.0,32,16,3,8,7,1,1,0,34.5,Emergency
18:02:07,1,1,0,0,55,47.7,22,10,3,8,7,1,0,0,27.5,Emergency
18:02:16,0,0,1,1,72,34.7,13,48,0,1,8,0,1,1,36.0,Emergency
18:02:25,1,0,1,1,29,41.5,5,14,0,1,7,1,0,0,14.5,Emergency
18:02:35,1,1,1,1,68,43.0,33,21,4,0,7,1,1,0,34.0,Emergency
18:02:44,1,0,1,0,84,45.7,39,29,1,9,4,1,0,0,42.0,Emergency
18:02:53,0,0,1,0,122,38.5,62,40,0,9,9,0,1,0,61.0,Emergency
18:03:03,1,1,1,0,40,41.7,19,3,1,6,5,1,0,1,20.0,Emergency
18:03:12,1,1,0,1,71,41.8,34,22,4,6,3,1,0,1,35.5,Emergency
18:03:21,0,1,1,0,35,38.5,20,8,2,2,0,0,0,1,17.5,Emergency
18:03:31,1,1,0,0,42,39.1,24,8,1,6,1,0,0,0,21.0,Low
18:03:40,1,1,0,0,43,49.6,28,0,3,6,2,1,1,1,21.5,Emergency
18:03:49,1,0,0,1,28,39.5,7,5,3,4,5,0,1,1,14.0,Emergency
18:03:59,0,1,1,0,79,39.0,53,16,1,5,2,0,0,0,39.5,Low
18:04:08,0,1,1,0,32,46.7,6,4,4,3,9,1,1,0,16.0,Emergency
18:04:17,1,0,0,1,85,38.0,58,8,3,9,5,0,0,0,42.5,Low
18:04:27,1,1,1,0,88,42.2,28,52,0,2,3,1,1,1,44.0,Emergency
18:04:36,1,0,1,1,64,36.0,34,21,1,1,6,1,0,0,32.0,Emergency
18:04:45,0,0,0,0,67,29.0,18,35,1,5,6,1,0,1,33.5,Emergency
18:04:55,0,0,0,1,48,35.8,27,8,2,2,8,0,0,1,24.0,Emergency
18:05:04,0,1,0,1,127,31.8,65,44,0,5,9,0,1,1,63.5,Emergency
18:05:13,1,1,1,1,57,46.2,34,12,0,4,5,1,0,1,28.5,Emergency
18:05:23,0,0,1,0,71,50.0,53,10,2,2,1,0,1,0,35.5,Emergency
18:05:32,1,1,0,0,45,40.0,18,12,0,8,2,0,1,0,22.5,Emergency
18:05:41,1,0,0,1,62,39.0,19,23,2,5,7,1,0,1,31.0,Emergency
18:05:50,0,1,0,1,79,31.7,21,46,1,8,2,1,0,0,39.5,Emergency
18:06:00,1,0,1,1,58,37.0,41,6,2,4,2,1,0,1,29.0,Emergency
18:06:09,0,0,1,0,88,39.0,41,33,1,4,5,1,1,1,44.0,Emergency
18:06:18,0,1,0,1,45,43.9,19,6,3,8,4,0,0,1,22.5,Emergency
18:06:28,0,1,0,0,88,39.6,69,5,1,5,7,0,0,0,44.0,Low
18:06:37,0,1,1,0,103,38.7,53,28,3,7,7,1,0,1,51.5,Emergency
18:06:46,1,1,1,0,55,34.0,41,4,4,2,2,0,0,1,27.5,Emergency
18:06:56,0,0,1,0,42,47.6,19,3,2,9,8,0,1,0,21.0,Emergency
18:07:05,1,1,0,0,25,49.1,8,7,0,7,0,1,1,0,12.5,Emergency
18:07:14,0,1,0,1,52,47.1,5,29,3,6,6,1,1,0,26.0,Emergency
18:07:24,1,0,0,0,19,28.0,0,4,3,9,1,0,0,0,9.5,Low
18:07:33,1,0,1,1,34,40.3,16,1,4,4,7,0,0,0,17.0,Low
18:07:42,1,0,1,0,48,40.6,31,10,0,2,2,1,0,0,24.0,Emergency
18:07:52,1,1,1,0,38,37.8,18,2,3,3,7,1,1,0,19.0,Emergency
18:08:01,1,0,1,1,70,39.4,34,15,1,9,8,1,0,1,35.0,Emergency
18:08:10,0,1,0,0,118,42.3,57,48,4,7,1,0,0,0,59.0,Medium
18:08:20,0,0,0,1,44,40.9,4,32,0,2,1,1,0,1,22.0,Emergency
18:08:29,1,0,1,1,94,43.4,41,38,2,7,4,0,1,1,47.0,Emergency
18:08:38,0,1,1,0,27,36.2,2,3,4,5,9,1,1,1,13.5,Emergency
18:08:48,0,0,1,0,72,32.0,24,28,4,4,9,0,0,1,36.0,Emergency
18:08:57,1,1,0,0,82,35.6,23,46,3,3,4,1,0,1,41.0,Emergency
18:09:06,1,0,1,0,125,35.8,53,56,1,4,5,1,1,0,62.5,Emergency
18:09:15,1,0,0,1,70,48.6,33,20,2,9,2,0,0,1,35.0,Emergency
18:09:25,1,0,1,1,48,37.5,18,17,2,2,6,0,0,1,24.0,Emergency
18:09:34,0,1,0,0,58,42.0,25,15,4,7,7,0,0,0,29.0,Low
18:09:43,0,0,0,0,96,31.4,48,34,1,1,8,1,1,1,48.0,Emergency
18:09:53,1,0,0,0,32,41.5,7,18,1,0,1,0,0,1,16.0,Emergency
18:10:02,0,0,0,0,38,38.8,7,9,4,9,6,1,0,1,19.0,Emergency
18:10:11,1,1,0,1,64,32.9,39,13,3,0,6,0,1,1,32.0,Emergency
18:10:21,0,0,1,0,101,40.8,61,25,4,2,4,1,1,0,50.5,Emergency
